toll_plaza_id,Stretch,Tollable Length,Fee Effective Date,Due Date of Toll Revision,Concessions,Rest Areas,Truck Lay byes,Static Weigh Bridge,Announcement,Helpline No.,Emergency Services,Nearest Police Station,Highway Administrator (Project Director),Project Implementation Unit(PIU),Regional Office(RO),Representative of Consultant,Representative of Concessionaire,Nearest Hospital(s),Date of fee notification,Commercial Operation Date,Fee Rule,Capital Cost of Project (in Rs. Cr.),Cumulative Toll Revenue (in Rs. Cr.),Concessions Period,Design Capacity (PCU),Traffic (PCU/day),Target Traffic (PCU/day),Name of Concessionaire / OMT Contractor,Name / Contact Details of Incharge,Car/Jeep/Van_Single Journey,Car/Jeep/Van_Return Journey,Car/Jeep/Van_Monthly Pass,Car/Jeep/Van_Commercial Vehicle Registered within the district of plaza,LCV_Single Journey,LCV_Return Journey,LCV_Monthly Pass,LCV_Commercial Vehicle Registered within the district of plaza,Bus/Truck_Single Journey,Bus/Truck_Return Journey,Bus/Truck_Monthly Pass,Bus/Truck_Commercial Vehicle Registered within the district of plaza,Upto 3 Axle Vehicle_Single Journey,Upto 3 Axle Vehicle_Return Journey,Upto 3 Axle Vehicle_Monthly Pass,Upto 3 Axle Vehicle_Commercial Vehicle Registered within the district of plaza,4 to 6 Axle_Single Journey,4 to 6 Axle_Return Journey,4 to 6 Axle_Monthly Pass,4 to 6 Axle_Commercial Vehicle Registered within the district of plaza,HCM/EME_Single Journey,HCM/EME_Return Journey,HCM/EME_Monthly Pass,HCM/EME_Commercial Vehicle Registered within the district of plaza,7 or more Axle_Single Journey,7 or more Axle_Return Journey,7 or more Axle_Monthly Pass,7 or more Axle_Commercial Vehicle Registered within the district of plaza
6794,Malout Mandi Dabwali Section,30.400 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,NA,02 Nos,2 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-8284993540, Ambulance -8905419214  1033, Route Patrol-9779915783   6367352382",1033,Lambi / 01637240304   7210402000,Sh. Rajeev kumar / 8130007029,PIU Bhatinda,RO Chandigarh,Shri P.R. Choudhary  8368982988,Mr.Sandeep Kumar / 9779316544,CivilCommunity Hospital Lambi,31-Jan-2023 (Sr No. -  NHAI HQ Letter No. NHAI 13013 .  547 ),04-Nov-2023,Fee rules 2008,NA,NA (For Entire Project Stretch) As on :04-Nov-2023,NA,NA,NA As on : 04-Nov-2023,NA As on : 04-Nov-2023,Ms Mahinder Godhara,Shr. Vinod Kumar / 8130007029,35.00,50.00,1140.00,15.00,55.00,85.00,1845.00,30.00,115.00,175.00,3865.00,60.00,125.00,190.00,4215.00,65.00,180.00,275.00,6060.00,90.00,180.00,275.00,6060.00,90.00,220.00,330.00,7375.00,110.00
4563,0.00 Km to 50.00 Km,28.110 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,NA,NA,2 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-8476816965, Ambulance -9631501013, Route Patrol-8696003120",1033,Banur / 01762251423,Sh. Aashim Bansal / 01722587446 2587447,PIU Chandigarh,RO Chandigarh,Sh. Anand Kumar (RE),VMAKS Constructions / 9810070012,Palika Bazar 19D Sector 19 Chandigarh 1600190172 270 0356,20-Jun-2017 (Sr No. - S.O. (1944) E),01-Jun-2018,NA,302.04,5.96 (For Entire Project Stretch) As on :20-Mar-2024,1,NA,20000 As on : 23-Sep-2018,NA As on : 23-Sep-2018,Ms Traffic Media India Pvt.Ltd.,Ajay Pratap singh / 8130006992,45.00,65.00,1470.00,20.00,70.00,105.00,2375.00,35.00,150.00,225.00,4975.00,75.00,165.00,245.00,5425.00,80.00,235.00,350.00,7800.00,115.00,235.00,350.00,7800.00,115.00,285.00,425.00,9495.00,140.00
5657,Ropar to Phagwara,39.46 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,0,0,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-9571511733, Ambulance -9571511733, Route Patrol-9571511733",1033,Kathgarh / 100,Sh. Sanjay Kumar Mishra / 8130006096,PIU Jalandhar,RO Chandigarh,NA,Abhijeet Singh / 7905582018,Civil Hospital Kathgarh,03-May-2020 (Sr No. - 0),20-Jun-2020,NA,NA,NA (For Entire Project Stretch) As on :03-Jan-2021,22.03.2022-22.06.2022,NA,NA As on : 03-Jan-2021,NA As on : 03-Jan-2021,Ms Jai Singh and Co.,NA / 8130007011,65.00,100.00,2205.00,35.00,105.00,160.00,3560.00,55.00,225.00,335.00,7465.00,110.00,245.00,365.00,8140.00,120.00,350.00,525.00,11705.00,175.00,350.00,525.00,11705.00,175.00,425.00,640.00,14250.00,215.00
4506,Patiala Sangrur Barnala Bathinda,46.91 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,0,2 Nos.( damage not working),Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-8264903206  1033, Ambulance -9915481602 7888438385, Route Patrol-8264903206  1033",1033,police station dhnaula / 7508031900,Sh. Rajeev Kumar / 8130006987,PIU Bhatinda,RO Chandigarh,Mr.piyush,Coral associates / 9079018895,Civil Hospital01679233042,21-Apr-2017 (Sr No. - S.O. No. 1235(E)),12-Nov-2018,2008 A,351.00,NA (For Entire Project Stretch) As on :01-Sep-2017,15.11.2024 to 14.11.2025,NA,12475 As on : 20-Nov-2024,NA As on : 01-Sep-2017,Ms Coral Associates,Sh.Hakam Singh / 8130006987,105.00,160.00,3540.00,55.00,170.00,255.00,5720.00,85.00,360.00,540.00,11985.00,180.00,390.00,590.00,13075.00,195.00,565.00,845.00,18795.00,280.00,565.00,845.00,18795.00,280.00,685.00,1030.00,22880.00,345.00
5915,,37.406 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,0,0,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-8427548005, Ambulance -6280642835, Route Patrol-9465800051 9653520188",1033,Balluna Police Station / 7508018121,Sh. Rajeev kumar / 8130007019,PIU Bhatinda,RO Chandigarh,,Sh.Neeraj Shukla / 8009199212,Gidderbaha Contact No 01637230057,02-Mar-2022 (Sr No. - 1000),10-Feb-2022,Fee rules 2008,278.60,13157394.00 (For Entire Project Stretch) As on :10-May-2022,NA,NA,7687 As on : 10-May-2022,7687 As on : 10-May-2022,Anil Kumar Shukla,Sh.Tanveer Tyagi / 8130007019,60.00,90.00,1955.00,30.00,95.00,140.00,3155.00,45.00,200.00,295.00,6610.00,100.00,215.00,325.00,7210.00,110.00,310.00,465.00,10365.00,155.00,310.00,465.00,10365.00,155.00,380.00,570.00,12615.00,155.00
5658,Ropar Phagwara,40.41 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,1,1,1,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Behram / 100,Sh. Sanjay Kumar Mishra / 8130006096,PIU Jalandhar,RO Chandigarh,Ms MSV International Inc,Ms GR Phagwara Expressway Ltd. / 8699108006,Guru Nanak Hospital,03-May-2020 (Sr No. - 0),20-Jun-2020,NA,NA,NA (For Entire Project Stretch) As on :03-Jan-2021,01 year,NA,NA As on : 03-Jan-2021,NA As on : 03-Jan-2021,Ms  Ayushajay Construction Pvt. Ltd.,Sravan / 8130006998,105.00,160.00,3515.00,55.00,170.00,255.00,5680.00,85.00,355.00,535.00,11900.00,180.00,390.00,585.00,12980.00,195.00,560.00,840.00,18660.00,280.00,560.00,840.00,18660.00,280.00,680.00,1020.00,22715.00,340.00
5984,57.800,57.800 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,NA,1 Nos.,1 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-7018317845, Ambulance -7018317845, Route Patrol-7018317845",1033 100  102  108,Patti (Punjab) / 7719716309,Sh. Abdullah Khan / 01722583034  8130006098,PIU Amritsar,RO Chandigarh,Gorav,Vijay / 6283381037,Government Hospital Patti (punjab),16-Jan-2023 (Sr No. - 841),16-Jan-2023,NA,NA,NA (For Entire Project Stretch) As on :16-Jan-2023,1,NA,NA As on : 16-Jan-2023,NA As on : 16-Jan-2023,CEIGALL India PVT. LTD.(MAHENDER GODARA ),Sukhdev kathat / 8130007025,40.00,60.00,1325.00,20.00,65.00,95.00,2140.00,30.00,135.00,200.00,4480.00,65.00,145.00,220.00,4890.00,75.00,210.00,315.00,7030.00,105.00,210.00,315.00,7030.00,105.00,255.00,385.00,8555.00,130.00
5859,17.041 Km,16.84 Km Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,14.200 BHS 2 No.,2 No. at Toll Plaza,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Laddowal Police Station / 1612801775,Priyanka Meena / 8130006094,PIU Ludhina,RO Chandigarh,Mr. Darshan Singh,Mr. Gurdeep Singh / 9812776604,Mahal Multispeciality Hospital South City LudhiaNA 01612809100,19-Mar-2021 (Sr No. - S.O.1251(E)),14-Jan-2022,Fee rules 2008,629.10,0.56 (For Entire Project Stretch) As on :11-Feb-2022,17.5,14,6575 As on : 11-Feb-2022,22033 As on : 11-Feb-2022,Surendra Kumar Shukla,Mr. Ankit Dhama / 8130007017,40.00,60.00,1335.00,20.00,65.00,95.00,2155.00,30.00,135.00,205.00,4510.00,70.00,150.00,220.00,4920.00,75.00,210.00,320.00,7075.00,105.00,210.00,320.00,7075.00,105.00,260.00,390.00,8610.00,130.00
5748,at Km. 50.835 from Km 12.000 to 77.200 on LambraShahkotMogaBar0la section of NH71 (New NH703) in the State of Punjab,at 65.200 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,Govt. Hospital Shahkot,0,0,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Shahkot Police Station / 01821260036,Sh. Sanjay Kumar Mishra / 8130006096,PIU Jalandhar,RO Chandigarh,NA,Rohit Sharma / 9099039643,Sadana Hospital,23-Feb-2019 (Sr No. - 1062(E)),03-Nov-2019,Fee rules 2008,NA,NA (For Entire Project Stretch) As on :03-Nov-2019,NA,NA,NA As on : 03-Nov-2019,NA As on : 03-Nov-2019,Ms Prakash Asphaltings & Toll Highways Ltd.,Datar Service Securitise Group / 8130006995,120.00,185.00,4080.00,60.00,200.00,295.00,6590.00,100.00,415.00,620.00,13805.00,205.00,450.00,680.00,15060.00,225.00,650.00,975.00,21645.00,325.00,650.00,975.00,21645.00,325.00,790.00,1185.00,26350.00,395.00
149,Zirakpur  Parwanoo,27.590 Km(s),01-Sep-2024,31-Aug-2025,,0,Km 42.110 41.83055.17055.320 of NH5,YES,,"Crane-1033  9888987777, Ambulance -9888987777, Route Patrol-1033  9888987777",1033,Chandimandir / 1726532990,Sh. Aashim Bansal / 01722587446 2587447,PIU Chandigarh,RO Chandigarh,Col (Retd) P. Sharma,NA / 0,1)General Hospital Sector 6 Panchkula 2)Saket Hospital Chandimandir Cantonment Panchkula Haryana 134107 3)Malhotra Super Speciality Hospital Site No. 2 Sector 25 Panchkula Haryana Ph.0172 255 0583,02-Apr-2012 (Sr No. - SO No. 712(E)),06-Apr-2012,1997,740.00,159.03 (For Entire Project Stretch) As on :31-Dec-2016,01.03.2008-28.02.2028,120960,56053 As on : 04-Jan-2017,45000 As on : 27-Feb-2017,M/s Himalayan Expressway Ltd,N.K. Vohra / 8130007037,40.00,60.00,1175.00,NA,70.00,105.00,2055.00,NA,135.00,205.00,4105.00,NA,220.00,330.00,6600.00,NA,220.00,330.00,6600.00,NA,220.00,330.00,6600.00,NA,220.00,330.00,6600.00,NA
6786,Km 244.540 to Km 287.548,45.00 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,1 Nos.,1 Nos.,1 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-7700002587, Ambulance -9915167452, Route Patrol-8437290350",1033 100  102  108,/ 100,Sh. Aashim Bansal / 01722587446 2587447,PIU Chandigarh,RO Chandigarh,Ms EDMAC Engineering Consultant (India) Pvt. Ltd.,Rajindra / 9216170087,,19-Jan-2024 (Sr No. - S.O. 299(E)),29-Jan-2024,Fee rules 2008,NA,NA (For Entire Project Stretch) As on :29-Jan-2024,NA,NA,NA As on : 29-Jan-2024,NA As on : 29-Jan-2024,Anil Kumar Shukla,Vinod Kumar Malik / 9756266852,50.00,75.00,1630.00,25.00,80.00,120.00,2630.00,40.00,165.00,250.00,5510.00,85.00,180.00,270.00,6010.00,90.00,260.00,390.00,8640.00,130.00,260.00,390.00,8640.00,130.00,315.00,475.00,10520.00,160.00
130,Amritsar - Wagah Border (Km 456.100 -  Km 492.030),35.93 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,2,0,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-9417300942   1033, Ambulance -9417300942  1033, Route Patrol-9417300942  1033",1033 100  102  108,Garinda Police Station / 9592182027,Sh. Abdullah Khan / 8130006098 7835840568  9871848768,PIU Amritsar,RO Chandigarh,Sh.Pandey,Sawan Sharma / 9417300942,"1)Arora Hospital (Near India Gate) 2)Govt. Dispensary Padhri, Punjab 143108, 3)S.D.M.HOSPITAL Heit Ram Colony, Near Dana Mandi,Narayan Garh Wagah Border Road Amritsar, Punjab Ph.:098882 87970",28-May-2010 (Sr No. - 315(E)),15-Jul-2010,2008 as amended,205.88,17.21   (After Discounting)   (For Entire Project Stretch) As on :31-Dec-2016,1,NA,8960 As on : 04-Mar-2017,10172 As on : 09-Sep-2016,Rohan Rajdeep Toll Roads Pvt Ltd.,Sumit / 8130006985,55.00,80.00,1755.00,25.00,85.00,130.00,2835.00,45.00,180.00,270.00,5945.00,90.00,195.00,290.00,6485.00,95.00,280.00,420.00,9325.00,140.00,280.00,420.00,9325.00,140.00,340.00,510.00,11350.00,170.00
375,Jalandhar - Pathankot ( Km 4.23 to Km 70.00),65.770 Km(s),03-Jun-2024,31-Mar-2025,The rate of monthly pass for a person who owns a mechanical vehicle registered for non-commercial purposes and resides within a distance of 20 km from the fee plaza is Rs.340/- for the FY 2024-25.,0,2,0,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-8847474598, Ambulance -8847474598, Route Patrol-8847474598",9,Tanda / 8968315550,Sh. Sanjay Kumar Mishra / 8130006096,PIU Jalandhar,RO Chandigarh,Sh. Vijay Shrivastava,Rohit Sharma / 90990 39643,"1)Public Hospital Tanda 0188-6222417 , 2)AMAR DENTAL HOSPITAL ,OPG AND IMPLANT CENTRE Bhogpur - Adampur Rd Bhogpur, Punjab Ph.098720 97743, 3)Johal hospital NH1A Bhogpur, Punjab 144622",04-Mar-2014 (Sr No. - 650 (E)),21-Mar-2014,2008 as amended,453.72,120.69   (After Discounting)   (For Entire Project Stretch) As on :31-Dec-2016,11.12.2016  -  11.03.2017,NA,26601 As on : 29-Dec-2016,20855 As on : 27-Feb-2017,Rakesh Kumar Chaudhary,Sh.  Ashok Kumar / 8130007031,105.00,160.00,3545.00,55.00,170.00,260.00,5730.00,85.00,360.00,540.00,12000.00,180.00,395.00,590.00,13095.00,195.00,565.00,845.00,18820.00,280.00,565.00,845.00,18820.00,280.00,685.00,1030.00,22915.00,345.00
131,Ambala  Zirakpur,35.096 km Km(s),01-Sep-2024,31-Aug-2025,,at Km 10500 amp Km 23080 of NH 22,at Km 10500 amp Km 36800 of NH 22,Cost estimate submitted to Authority for approval under COS,,"Crane-9915522119, Ambulance -9915522116, Route Patrol-9915522133",1033 108,Police Station Lalru / 9876516312,Sh. Aashim Bansal / 8130006092  01722587446 2587447,PIU Chandigarh,RO Chandigarh,Sh.  D.S. Grewal,Mr iqbal Singh / 9878822160,1)Civil Hospital Dera Bassi01762281010 2)Hospital Lalru Punjab 3)ESIC Center Lalru Punjab,21-Nov-2008 (Sr No. - S.O. 1848(E)),10-Dec-2008,1997,298.00,238.60 (For Entire Project Stretch) As on :31-Dec-2016,15.05.2006-14.05.2026,NA,46336 As on : 20-Dec-2016,NA As on : 31-Dec-2016,M/s GMR Ambala-Chandigarh Expressways Pvt Ltd,Irshad Ahmed / 9971946258,50.00,75.00,1490.00,15.00,85.00,130.00,2610.00,45.00,175.00,260.00,5220.00,90.00,280.00,420.00,8390.00,140.00,280.00,420.00,8390.00,140.00,375.00,560.00,11185.00,190.00,280.00,420.00,8390.00,140.00
5990,Ludhiana to Talwandi,39 km Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,NA,2 Nos.,2 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Talwandi Bhai Police Station (ferozepur) / 100,Priyanka Meena / 8130006094,PIU Ludhina,RO Chandigarh,Mr. Akshay Gupta,/,Civil Hospital talwandi bhai,08-Aug-2013 (Sr No. - 2425(E)),10-Mar-2023,NA,487.51,NA (For Entire Project Stretch) As on :10-Mar-2023,NA,10,NA As on : 10-Mar-2023,9959 As on : 10-Mar-2023,Raja Ram Godara,Mr. Vinod Kumar / 8130007027,60.00,85.00,1920.00,30.00,95.00,140.00,3105.00,45.00,195.00,295.00,6500.00,100.00,215.00,320.00,7090.00,105.00,305.00,460.00,10195.00,155.00,305.00,460.00,10195.00,155.00,370.00,560.00,12410.00,185.00
4562,0.00 km to 50 km,21.890 Km(s),03-Jun-2024,31-Mar-2025,The rate of monthly pass for a person who owns a mechanical vehicle registered for non-commercial purposes and resides within a distance of 20 km from the fee plaza is Rs.340/- for the FY 2024-25.,,,,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Bhadurgarh(patiala) / 9592912462,Sh. Aashim Bansal / 01722587446 2587447,PIU Chandigarh,RO Chandigarh,NA,NA / 0,Rajindra Hospital patiala(01752212542),20-Jun-2017 (Sr No. - S.O. (1944) E),22-Jan-2019,NA,435.90,NA (For Entire Project Stretch) As on :22-Jan-2019,NA,NA,NA As on : 22-Jan-2019,NA As on : 22-Jan-2019,Ms SDM Ventures Pvt Ltd,Amandeep/Narender / 8130006993,45.00,70.00,1535.00,25.00,75.00,110.00,2480.00,35.00,155.00,235.00,5195.00,80.00,170.00,255.00,5665.00,85.00,245.00,365.00,8145.00,120.00,245.00,365.00,8145.00,120.00,295.00,445.00,9915.00,150.00
151,Jalandhar  Amritsar,Km(s),03-Jun-2024,31-Mar-2025,The rate of monthly pass for a person who owns a mechanical vehicle registered for non-commercial purposes and resides within a distance of 20 km from the fee plaza is Rs.340/- for the FY 2024-25.,NA,NA,NA,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-7986718399, Ambulance -7986718399, Route Patrol-7986718399",108  1033,Dhilwan / 100,Sh.Abdullah Khan / 8130006098 7835840568  9871848768,PIU Amritsar,RO Chandigarh,Sh.Anik Mahajan,Rajeev / 9888531374,1)Maharaja Sawan Singh Hospital Beas 2)Dispencry Ramidi Punjab 144601  3)Dr.Sunil Chawla Beas Punjab Ph.099884 79832,30-Jun-2009 (Sr No. - SO No. 1592(E)),30-Apr-2010,1997,343.72,207.15 (For Entire Project Stretch) As on :31-Dec-2016,29.05.2006-28.05.2026,100,20992 As on : 15-Sep-2024,NA As on : 15-Sep-2024,Ms SDM Ventures Pvt. Ltd,Mr. Bhupinder Singh / 8130007012,65.00,100.00,2240.00,35.00,110.00,165.00,3620.00,55.00,225.00,340.00,7580.00,115.00,250.00,370.00,8270.00,125.00,355.00,535.00,11885.00,180.00,355.00,535.00,11885.00,180.00,435.00,650.00,14470.00,215.00
5869,Talwandi Bhai to Ferozepur,23.66Km Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,0,2,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,GhallKhurd / 1632256100,Priyanka Meena / 8130006094,PIU Ludhina,RO Chandigarh,Sh. Dalbir Singh,Sh. Parminder Gupta / 8146400081,"""Civil Hospital, Ferozepur 01632-245173""",02-Oct-2022 (Sr No. - 3425(E)),24-Feb-2022,Fee rules 2008,354.52,0.17 (For Entire Project Stretch) As on :09-Mar-2022,NA,8,2085 As on : 09-Mar-2022,5447 As on : 21-Jan-2022,Coral Associates,Sh. Harish Tiwari / 8130007018,35.00,55.00,1205.00,20.00,60.00,85.00,1945.00,30.00,120.00,185.00,4075.00,60.00,135.00,200.00,4445.00,65.00,190.00,285.00,6385.00,95.00,190.00,285.00,6385.00,95.00,235.00,350.00,7775.00,115.00
5703,78 Km,39Km Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,0,2,2,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Mullanpur Dakha / 8556019204,Priyanka Meena / 8130006094,PIU Ludhina,RO Chandigarh,R N Singh,Terminated / 0,Jagraon Civil Hospital 07529813163,10-Aug-2013 (Sr No. - S.O.2425 (E)),06-Oct-2020,NH Fee rules 2008,487.51,4000000.00 (For Entire Project Stretch) As on :06-Oct-2020,29,NA,16000 As on : 02-Oct-2020,20000 As on : 02-Jan-2021,M/s Renu,Mr. Ajay Singh / 8130007021,65.00,100.00,2230.00,35.00,110.00,160.00,3605.00,55.00,225.00,340.00,7555.00,115.00,245.00,370.00,8240.00,125.00,355.00,535.00,11845.00,180.00,355.00,535.00,11845.00,180.00,435.00,650.00,14420.00,215.00
191,Jalandhar - Pathankot - Lakhanpur,59.600 Km(s),03-Jun-2024,31-Mar-2025,The rate of monthly pass for a person who owns a mechanical vehicle registered for non-commercial purposes and resides within a distance of 20 km from the fee plaza is Rs.340/- for the FY 2024-25.,0,4,2,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-8699253763, Ambulance -8699253763, Route Patrol-8699253763",1033,Bhangala Police Station / 01883-244009,Sh. Sanjay Kumar Mishra / 8130006096,PIU Jalandhar,RO Chandigarh,Sh. Vijay Shrivastava,Sh.  Neeraj Baruha / 9914121331,"1)Mukerian Civil Hospital – 01883244702, 2)Tamota Health Care And Drug De-Addiction Centre Village Tamota NH1A Ghatota, Punjab Ph.094641 11666, 3)CHAUDHARY AYURVEDIC HOSPITAL BHANGALA 66kv sub-station road,opposite state bank of india ,144306 punjab Ph.:0",10-Apr-2012 (Sr No. - 650(E)),09-Feb-2013,2008 as amended,290.00,117.34   (After Discounting)   (For Entire Project Stretch) As on :31-Dec-2016,30.11.2016  -  28.02.2017,NA,16306 As on : 18-Jan-2017,13067 As on : 01-Jan-2017,M/s Prakash Asphaitings & Toll Highways (India) Ltd,Sh. Manish Lakhotiya / 8130007032,125.00,190.00,4240.00,65.00,205.00,310.00,6850.00,105.00,430.00,645.00,14350.00,215.00,470.00,705.00,15650.00,235.00,675.00,1015.00,22500.00,340.00,675.00,1015.00,22500.00,340.00,820.00,1235.00,27390.00,410.00
5914,2 Lane from Km 0.00 to Km 50.885,50.885 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,NA,04 Nos,NA,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -7538940000, Route Patrol-1033",1033,/,Sh. Rajeev kumar / 8130007016,PIU Bhatinda,RO Chandigarh,NA,Mr.Mukesh Choudhary / 9887480522,,20-Aug-2021 (Sr No. - 3459),13-Jan-2022,Fee rules 2008,NA,NA (For Entire Project Stretch) As on :13-Jan-2022,3 Months,NA,1837 As on : 10-Feb-2025,NA As on : 13-Jan-2022,T.Suryanarayana Reddy,Sh.Guruprit Singh / 8130007016,50.00,75.00,1625.00,25.00,80.00,120.00,2620.00,40.00,165.00,245.00,5495.00,80.00,180.00,270.00,5995.00,90.00,260.00,390.00,8615.00,130.00,260.00,390.00,8615.00,130.00,315.00,470.00,10490.00,155.00
4505,Patiala Sangrur Barnala Bathinda,60.72 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,,,,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,/,Sh. Aashim Bansal / 01722587446 2587447,PIU Chandigarh,RO Chandigarh,,NA / 0,,21-Apr-2017 (Sr No. - S.O. NO. 1235(E)),01-Sep-2017,2008 amended,NA,NA (For Entire Project Stretch) As on :01-Sep-2017,NA,NA,NA As on : 01-Sep-2017,NA As on : 01-Sep-2017,Ms Mandeepa Enterprises,Bhairav Patel / 8130006986,110.00,165.00,3615.00,55.00,175.00,265.00,5840.00,90.00,365.00,550.00,12240.00,185.00,400.00,600.00,13350.00,200.00,575.00,865.00,19190.00,290.00,575.00,865.00,19190.00,290.00,700.00,1050.00,23365.00,350.00
5989,Moga to Makhu,33.611 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,,,,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-6283119063  1033, Ambulance -9988470092  1033, Route Patrol-9814088023   1033",1033,Makhu Police Station / 100,Priyanka Meena / 8130006094,PIU Ludhina,RO Chandigarh,Surinder Singh,Parminder Gupta / 81464 00081,Makhu Civil Hospital,16-Feb-2022 (Sr No. - 726(E)),14-Mar-2023,NA,326.84,10900000.00 (For Entire Project Stretch) As on :01-May-2023,1,6,2109 As on : 01-May-2023,3455 As on : 01-May-2023,RAJA RAM GODARA,ANUJ SHARSWAT / 8130007026,35.00,50.00,1135.00,15.00,55.00,85.00,1835.00,30.00,115.00,175.00,3845.00,60.00,125.00,190.00,4195.00,65.00,180.00,270.00,6035.00,90.00,180.00,270.00,6035.00,90.00,220.00,330.00,7345.00,110.00
4575,43.925 km,87.66 Km(s),03-Jun-2024,31-Mar-2025,Toll rates due for revision w.e.f : 31 Mar 2025,01 Nos,NA,02 Nos.,Toll rates due for revision w.e.f : 31 Mar 2025,"Crane-8437770909 6283469227, Ambulance -7009812271  7589411653, Route Patrol-8626870298  9780042297",108  1033,Dabwali / 8814011610,Mr. Rajeev Kumar / 8130007028,PIU Bhatinda,RO Chandigarh,Sh.Karan Sharma  9888024489,Sh.Kaptan Singh / 9991222291,JYANI KALAWATI HOSPITALMOB9416106111,03-Aug-2017 (Sr No. - 2463(A)),31-Mar-2019,NA,918.00,NA (For Entire Project Stretch) As on :21-Jan-2019,1 year,NA,7593 As on : 10-Dec-2024,NA As on : 25-Apr-2019,Ms Anil Kumar Shukla,Ms Anil Kumar Shukla / 8130007028,65.00,95.00,2150.00,30.00,105.00,155.00,3470.00,50.00,220.00,325.00,7270.00,110.00,240.00,355.00,7930.00,120.00,340.00,515.00,11400.00,170.00,340.00,515.00,11400.00,170.00,415.00,625.00,13875.00,210.00
