sr_no,state,nh_no,toll_plaza_name,toll_plaza_location,section_stretch,tollplazaid,latitude,longitude,place_id,address_partial_match,toll_plaza_id,stretch,tollable_length,fee_effective_date,due_date_of_toll_revision,concessions,rest_areas,truck_lay_byes,static_weigh_bridge,announcement,helpline_no,emergency_services,nearest_police_station,highway_administrator_project_director,project_implementation_unit_piu,regional_office_ro,representative_of_consultant,representative_of_concessionaire,nearest_hospital_s,date_of_fee_notification,commercial_operation_date,fee_rule,capital_cost_of_project_in_rs_cr,cumulative_toll_revenue_in_rs_cr,concessions_period,design_capacity_pcu,traffic_pcu_day,target_traffic_pcu_day,name_of_concessionaire_omt_contractor,name_contact_details_of_incharge,car_jeep_van_single_journey,car_jeep_van_return_journey,car_jeep_van_monthly_pass,car_jeep_van_commercial_vehicle_reg_in_district,lcv_single_journey,lcv_return_journey,lcv_monthly_pass,lcv_commercial_vehicle_reg_in_district,bus_truck_single_journey,bus_truck_return_journey,bus_truck_monthly_pass,bus_truck_commercial_vehicle_reg_in_district,upto_3_axle_vehicle_single_journey,upto_3_axle_vehicle_return_journey,upto_3_axle_vehicle_monthly_pass,upto_3_axle_vehicle_commercial_vehicle_reg_in_district,_4_to_6_axle_single_journey,_4_to_6_axle_return_journey,_4_to_6_axle_monthly_pass,_4_to_6_axle_commercial_vehicle_reg_in_district,hcm_eme_single_journey,hcm_eme_return_journey,hcm_eme_monthly_pass,hcm_eme_commercial_vehicle_reg_in_district,_7_or_more_axle_single_journey,_7_or_more_axle_return_journey,_7_or_more_axle_monthly_pass,_7_or_more_axle_commercial_vehicle_reg_in_district
456,Madhya Pradesh,39,Pachwara,Km 91.302,Jhansi Khajuraho Section of NH 39 from km 76.603 to km 124.732,5769,25.1341228,79.3766096,ChIJXc-TZpcHeDkR9qdnjiRWh8c,True,5769,Jhansi Khajuraho Section of NH 39 from km 76.603 to km 124.732,48.129 km 61.479 km Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,2 Nos.,NA,"Crane-8236852600   1033, Ambulance -8236852600 1033, Route Patrol-8236852600   1033",1033,Nowgong Police Station / 7685256336,Sh. Devendra Chapekar / 8130006189,PIU Chhatarpur,RO Bhopal,Mohit Gandotra,Aanand singh / 7905061299,Samudayik swasth kendra nowgong Chhatarpur Contact No. 07685256426,24-Jun-2021 (Sr No. - 2270),27-Jun-2021,Fee rules 2008,945.00,206390.00 (For Entire Project Stretch) As on :10-Aug-2021,1,NA,1746 As on : 10-Aug-2021,NA As on : 10-Aug-2021,Ms Coral Associates,Mithlesh yadav / 8130006683,95.00,140.00,3110.00,45.00,150.00,225.00,5030.00,75.00,315.00,475.00,10535.00,160.00,345.00,515.00,11490.00,170,495.00,745.00,16520.00,250.00,495.00,745.00,16520.00,250.00,605.00,905.00,20110.00,300.00
457,Madhya Pradesh,NH46(Old NH3),Pagara,113.278 KM,93.5KM,4538,24.5073773,77.1861776,ChIJxVk6Znr4ejkROr-5i3V8zJs,True,4538,93.5KM,51.7KM Km(s),01-Apr-2025,31-Mar-2026,NA,one number (Design Ch. Km. 135.978),2 nos. (Design Ch. Km. 108.550 and Km. 145.800),2 nos. (one in Both Direction),NA,"Crane-7024236404, Ambulance -7024236404, Route Patrol-7024236404",1033,Ruthiyai / 100,Sh. Devesh Nuwal / 8130006057,PIU Bhopal,RO Bhopal,Mr. Neeraj Kumar,Sh. Santosh Sharma / 7024236306,Sada colony,09-Mar-2018 (Sr No. - S.O. 1028(E)),18-Jun-2018,NA,1012.90,92598248.00 (For Entire Project Stretch) As on :23-Aug-2018,26,10,425284 As on : 23-Aug-2018,506490 As on : 23-Aug-2018,Jalpa Devi Tollways Ltd.,Shri. Vikesh Kumar Singh / 8130006706,85.00,130.00,2865.00,45.00,140.00,210.00,4625.00,70.00,290.00,435.00,9695.00,145.00,315.00,475.00,10575.00,160,455.00,685.00,15200.00,230.00,455.00,685.00,15200.00,230.00,555.00,835.00,18505.00,280.00
458,Madhya Pradesh,552 G,Pagariya (Semalkhedi )Toll Plaza,68.239,Ujjain to Jhalawar,6757,24.1694728,77.6707924,ChIJ2-y3UczFezkRfk2tWqBXDtk,True,6757,Ujjain to Jhalawar,133.575 Km Km(s),01-Apr-2025,31-Mar-2026,NA,02 Nos,NA,2 Nos.,NA,"Crane-9098851802 9303341910, Ambulance -9977692961   8120298074, Route Patrol-9301718176   7049514621",1033,Police Station Susner / 07361233434,Mr. M.L. Purbia / 8130006195,PIU Ujjain,RO Bhopal,PK Mishra,Md. Talha / 7984698075,Govt. Hospital Susner,21-Apr-2023 (Sr No. - 1743),01-Mar-2024,NA,494.74,11.44 (For Entire Project Stretch) As on :20-Oct-2024,13.04.2024 TO 13.07.2025,NA,4396 As on : 20-Oct-2024,NA As on : 01-Mar-2024,VANSHIKA CONSTRUCTION PVT.LTD.,Sh.AMAR SOLANKI / 6397172367,65.00,95.00,2120.00,30.00,105.00,155.00,3420.00,50.00,215.00,325.00,7170.00,110.00,235.00,350.00,7820.00,115,335.00,505.00,11245.00,170.00,335.00,505.00,11245.00,170.00,410.00,610.00,13685.00,205.00
459,Madhya Pradesh,NH135B,Palhan Toll Plaza,REWA TO SIRMAUR,REWA TO SIRMAUR,6666,24.7707638,81.4008738,ChIJYcPLiP37hDkR7-M7q5CAtY8,True,6666,REWA TO SIRMAUR,37.7100 Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,installed but Not Working,NA,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,BAIKUNTHPUR / 07662277228,Sh. Anand Prasad / 8130006191,PIU Katni,RO Bhopal,NA,Sh. Shailendra Dubey / 9340518851,BAIKUNTHPUR Government hospital,29-Jun-2021 (Sr No. - HEERA LAL SAHU),20-Dec-2022,Fee rules 2008,162.56,0.19 (For Entire Project Stretch) As on :10-Aug-2023,From 26.10.2024 to 26.01.2025 (03 Months),2,966 As on : 16-Nov-2024,NA As on : 10-Aug-2013,Ms Vikrant Bishnoi,Sh. Shailendra Dubey / 8130006691,35.00,55.00,1250.00,20.00,60.00,90.00,2020.00,30.00,125.00,190.00,4230.00,65.00,140.00,210.00,4610.00,70.00,200.00,300.00,6630.00,100.00,200.00,300.00,6630.00,100.00,240.00,365.00,8070.00,120.00
460,Madhya Pradesh,NH 752 D,Palkhanda Toll Plaza,15.420,4Laning DewasUjjain,6691,23.4204767,76.18706809999999,ChIJLbkMkvtbYzkRidFMiktDLIg,True,6691,4Laning DewasUjjain,33.950 Km(s),01-Apr-2025,31-Mar-2026,NA,NA,1 Nos.,2 Nos,NA,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Narwar Thana / 07342500233    7049119026,M.L. Purbia / 8130006195,PIU Ujjain,RO Bhopal,Suresh Ganeshrao Yende,Mr. Vikas Singh / 9315416772,Amaltas Hospital Phone No.07272482500,02-May-2023 (Sr No. - 1939),08-Sep-2023,NA,1093.00,0.34 (For Entire Project Stretch) As on :14-Sep-2023,15,7305,42986 As on : 14-Sep-2023,NA As on : 14-Sep-2023,M/s Umesh Kumar,Mr. Praveen Singh / 8130006628,70.00,110.00,2405.00,35.00,115.00,175.00,3885.00,60.00,245.00,365.00,8140.00,120.00,265.00,400.00,8880.00,135,385.00,575.00,12770.00,190.00,385.00,575.00,12770.00,190.00,465.00,700.00,15545.00,235.00
461,Madhya Pradesh,New NH 30,Pandutala,Village Pandutala Distt Mandla,Mandla Chilpi,4579,22.364493,80.8156324,ChIJ32GWI1BVhzkRiZw9V22P5Jk,True,4579,Mandla Chilpi,92.35 Km. Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,NA,NA,"Crane-9340354800  9244092355  8251067588   9810070012, Ambulance -6260895446    9301270443, Route Patrol-9340354800   9244092355   8251067588",1033,Garhi / 07637276560,Sh. Amrit lal Sahu / 8130006186,PIU Jabalpur,RO Bhopal,Sh. R.C. Choudhary,H.P. Singh / 9109995329,NA,28-Jun-2019 (Sr No. - 2225 (E)),03-Jul-2019,NA,638.93,2287018.00 (For Entire Project Stretch) As on :11-Jul-2019,03 months,NA,6533 As on : 11-Jul-2019,NA As on : 11-Jul-2019,Alok Buildtech Private Limited,Dullar Real Estate Pvt. Ltd. Jaipur / 8130006659,95.00,140.00,3165.00,45.00,155.00,230.00,5110.00,75.00,320.00,480.00,10705.00,160.00,350.00,525.00,11680.00,175,505.00,755.00,16785.00,250.00,505.00,755.00,16785.00,250.00,615.00,920.00,20435.00,305.00
462,Madhya Pradesh,NH46 (OLDNH3),Panihaar,Km. 136.00,Four laning of GwaliorShivpuri section of NH3 from km 15.600 of NH75 (End of Gwalior bypass) to km 236.00 of NH3 in the state of Madhya Pradesh on BOT (Toll) on DBFOT Pattern under NHDP PhaseIV,4571,26.0977432,78.0158435,ChIJp1oKMgLSdjkRG4cB2b3MJRA,True,4571,Four laning of GwaliorShivpuri section of NH3 from km 15.600 of NH75 (End of Gwalior bypass) to km 236.00 of NH3 in the state of Madhya Pradesh on BOT (Toll) on  DBFOT Pattern under NHDP PhaseIV,49.70 Km(s),01-Apr-2025,31-Mar-2026,NA,At Ch 30.400(LHS),54.150(BHS),2,NA,"Crane-9098432118, Ambulance -9098432118, Route Patrol-9098432118",9098432118,Panihaar police Station /,Sh. Uma Kant Meena / 8130006187,PIU Gwalior,RO Jabalpur,Satyaban Singh,Rakesh Sinha / 9835863562,Ashok Hospital Ghatigaon Ph. 7526272272,22-May-2013 (Sr No. - S.O. 435(E)),01-Jan-2019,NA,1055.00,8.21   (crore)   (For Entire Project Stretch) As on :31-Mar-2019,29,NA,486000 As on : 31-Mar-2019,NA As on : 31-Mar-2019,Ms Ranchor Electronics Pvt. Ltd.,Vijay Chandwani / 8779961377,120.00,175.00,3940.00,60.00,190.00,285.00,6365.00,95.00,400.00,600.00,13330.00,200.00,435.00,655.00,14545.00,220,625.00,940.00,20905.00,315.00,625.00,940.00,20905.00,315.00,765.00,1145.00,25450.00,380.00
463,Madhya Pradesh,148D,Para,Km 34.500,Bheem - Gulabpura - Parasoli ByPass,470,26.6731785,78.72984840000001,ChIJVzABAgB_djkRwxYU4VYnwDc,True,470,Bheem - Gulabpura - Parasoli ByPass,49.537 Km(s),01-Apr-2025,31-Mar-2026,NA,0,0,At Km. 34.500 on NH 148-D (RHS),NA,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,"Police Station, Badnor / 01480-225595",Sh. Uma Kant Meena / 8130006187,PIU Gwalior,RO Jabalpur,Sh.  R K Sharma,GORI SHANKAR / 9887964844,"CHC Govt. Hospital Asind,  Phone No.01480-220878",11-Aug-2016 (Sr No. - S.O. 2695(E)),30-Aug-2016,2008 as amended,167.58,0.88   (NA)   (For Entire Project Stretch) As on :31-Dec-2016,01.02.2017  -  01.05.2017,NA,4024 As on : 27-May-2017,NA As on : 31-Dec-2016,M/s Inderdeep Infra India Limited,PRAVEEN BHAKHAR / 8130006692,45.00,70.00,1565.00,25.00,75.00,115.00,2525.00,40.00,160.00,240.00,5295.00,80.00,175.00,260.00,5775.00,85,250.00,375.00,8300.00,125.00,250.00,375.00,8300.00,125.00,305.00,455.00,10105.00,150.00
464,Madhya Pradesh,12,Parvati Bridge (MoRTH),Km 359.10,Parvati Bridge,347,23.7102241,77.1830955,ChIJS-Ez2LF4ezkRV5ezT6gGQ5w,True,347,Parvati Bridge,362.50 Km(s),03-Apr-2022,02-Apr-2023,NA,12 Km of NH,12 Km of NH,12 Km of NH,NA,"Crane-NA, Ambulance -NA, Route Patrol-NA",108,"Kurawar, Distt. Rajgarh / NA",E.E. PWD NH Division Bhopal / 7552488956,MORTH Bhopal,MORTH Bhopal,NA,E.E. PWD NH Division Bhopal / 0755 2488956,1)Govt. Kurawar(2)Ayushman Hospital Kurawar Madhya Pradesh  Ph. 07375 244 340 3)Sudarshan Netralaya PLot no 61OLD MLA QuartersJawahar ChowkBhopal Ph.0755 425 9222,01-Apr-2014 (Sr No. - 431(E)),01-Apr-2014,NA,8.84,18.87 (For Entire Project Stretch) As on :31-Mar-2014,NA,NA,650 As on : 31-Mar-2014,NA As on : 01-Apr-2014,eepwdnhbpl@gmail.com,E.E. PWD NH Division Bhopal / 7552488956,5.00,7.50,NA,NA,5.00,7.50,NA,NA,15.00,22.50,NA,NA,15.00,22.50,NA,NA,15.00,22.50,NA,NA,15.00,22.50,NA,NA,20.00,30.00,NA,NA
465,Madhya Pradesh,69,Patansawangi,Km 25.700,Nagpur - Saoner - Betul (Km 3.000 to Km 59.300 and Km 137.000 Km 257.402),419,22.9734229,78.6568942,ChIJBepa04FzZjkRHhxwTg1rEOA,True,419,Nagpur - Saoner - Betul (Km 3.000 to Km 59.300 and  Km 137.000 Km 257.402),58.06 Km(s),01-Apr-2025,31-Mar-2026,NA,0,02 Nos,NA,NA,"Crane-1033   9301084505, Ambulance -1033   9301084505, Route Patrol-1033   9301084505",1033,"Police Head Quarter,Nagpur / 9657050005, 9657000000",Sh.Chandrakant M Sinha / 8130006209,PIU Nagpur II,RO Nagpur,Mr. Vivek Salve,Mr.Kamlesh Khore / 91 919158005596,"1)Govt.Medical Hospital,Nagpur Ph.no.0712-2701644/2750700 , 3)Rural Regional Hospital SH250 Savner, Maharashtra 441107",25-Sep-2014 (Sr No. - 2519(E)),01-Jul-2015,2008 as amended,2498.76,28.22 (For Entire Project Stretch) As on :31-Dec-2016,20 Years,42000,14771 As on : 20-Oct-2024,NA As on : 20-Oct-2024,Ms Coral Associates,Mr.Nitish Patel / 8130006710,110.00,165.00,3620.00,55.00,175.00,265.00,5850.00,90.00,370.00,550.00,12255.00,185.00,400.00,600.00,13370.00,200,575.00,865.00,19220.00,290.00,575.00,865.00,19220.00,290.00,700.00,1055.00,23400.00,350.00
466,Madhya Pradesh,NH 752C,Patariya Goyal,At Km. 72.500,Shujalpur Ashta,5765,23.1318889,76.6903708,ChIJ3bqW80LHfDkRulvDSpr11gE,True,5765,Shujalpur Ashta,40.375 Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,02 Nos,NA,"Crane-7068636848, Ambulance -9993188525, Route Patrol-6261661021",6261661021,Police ThaNA Ashta (15.9 Km) / 7560242021,Sh. Devesh Nuwal / 8744902752   8130006057,PIU Bhopal,RO Bhopal,Mr. Mayank Mathur,NA /,Civil Hospital Ashta,26-Mar-2021 (Sr No. - S.O. 1403(E)),13-Jun-2021,2008 as amended,185.00,NA (For Entire Project Stretch) As on :10-Feb-2025,90 Day,NA,1940 As on : 10-Feb-2025,NA As on : 15-Jun-2021,Ms Khalatkar Construction Infra Pvt Ltd,Mr. Akhilesh Rajput / 8130006617,35.00,55.00,1225.00,20.00,60.00,90.00,1980.00,30.00,125.00,185.00,4150.00,60.00,135.00,205.00,4530.00,70,195.00,295.00,6510.00,100.00,195.00,295.00,6510.00,100.00,240.00,355.00,7925.00,120.00
467,Madhya Pradesh,135 BG,Patharahata,Satna,34.350 Km,6816,24.358153,80.8156324,ChIJyRhVexd2hDkRNY1_xzCY-Io,True,6816,34.350 Km,34.350 Km(s),01-Apr-2025,31-Mar-2026,NA,2 Nos.,02 Nos,Installed,NA,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Police Station Uchehra / 07673281201 7673289228,Sh. Anand Prasad / 8130006191,PIU Katni,RO Bhopal,Mr. A.K. Singh   9755440069,Mr.Ramchandran / 7389929818,District Hospital Maihar07672223250,04-Jun-2024 (Sr No. - 2096),29-Jul-2024,Fee rules 2008,615.26,0.38 (For Entire Project Stretch) As on :16-Nov-2024,From 29.10.2024 to 29.10.2025,NA,2778 As on : 16-Nov-2024,NA As on : 12-Aug-2024,Ms T. Suryanarayana Reddy,Sh.Vasu Singh / 8962266693,60.00,90.00,1960.00,30.00,95.00,145.00,3170.00,50.00,200.00,300.00,6640.00,100.00,215.00,325.00,7240.00,110.00,310.00,470.00,10410.00,155.00,310.00,470.00,10410.00,155.00,380.00,570.00,12675.00,190.00
468,Madhya Pradesh,NH 78 (New NH 43),Pathroundi,221.57,Shahdol to Anuppur (upto MPCG Border),4595,22.9734229,78.6568942,ChIJBepa04FzZjkRHhxwTg1rEOA,True,4595,Shahdol to Anuppur (upto MPCG Border),45.8 Km(s),01-Apr-2025,31-Mar-2026,NA,0,1,0,NA,"Crane-1033, Ambulance -1033, Route Patrol-1033",1033,Police Station Kotma DistrictAnuppur / 7658233227,Sh. Anand Prasad / 8130006191,PIU Katni,RO Bhopal,Mr. Surendra Prasad,Jaideep Singh Hada / 8619405420,Government Hospital Kotma087280 09896,15-May-2019 (Sr No. - S.O. 1725(E) dated 13.05.2019),28-May-2019,Fee rules 2008,460.59,59200.00 (For Entire Project Stretch) As on :28-May-2019,NA,15000,3489 As on : 13-Apr-2018,3489 As on : 13-Apr-2018,Riaz Ahmad,Jaideep Singh Hada / 8130006656,45.00,70.00,1570.00,25.00,75.00,115.00,2535.00,40.00,160.00,240.00,5305.00,80.00,175.00,260.00,5790.00,85.00,250.00,375.00,8320.00,125.00,250.00,375.00,8320.00,125.00,305.00,455.00,10130.00,150.00
469,Madhya Pradesh,NH46(Old3),Purankhedi,Km 22.930,Km 236.00 to 319.700 (Stage1),4544,25.1653588,77.60378279999999,ChIJaa7NxBKhcDkRTJ1AU7tQEKU,True,4544,Km 236.00 to 319.700 (Stage1),85.31 Km. Km(s),01-Apr-2025,31-Mar-2026,NA,01,02,02,NA,"Crane-18002700158, Ambulance -18002700158, Route Patrol-6266856866",1033,Kolaras / 07494242223,Sh. Uma Kant Meena / 8130006187,PIU Gwalior,RO Jabalpur,Mr. Sanajy Singh,Mr. Rakesh Verma / 7225019449,1. Shashkiya Shrimant Rajmata Vijayraje Sindhiya Samudayik Swashthya Kendra Govt. Hospital Kolaras2. Sanjeevani Hospital (9826021646),18-May-2018 (Sr No. - 1817),07-Jun-2018,NA,759.98,688098686.00 (For Entire Project Stretch) As on :18-Sep-2018,20,60000,2104004 As on : 21-Mar-2019,32441 As on : 01-Apr-2025,Ircon Shivpuri Guna Tollway Limited,Mr. M S Tomar / 8130006707,160.00,235.00,5280.00,80.00,255.00,385.00,8525.00,130.00,535.00,805.00,17865.00,270.00,585.00,875.00,19485.00,290,840.00,1260.00,28010.00,420.00,840.00,1260.00,28010.00,420.00,1025.00,1535.00,34100.00,510.00
470,Madhya Pradesh,27,Raksha,Km 84.650,Amola - Jhansi Bypass,73,22.9734229,78.6568942,ChIJBepa04FzZjkRHhxwTg1rEOA,True,73,Amola - Jhansi Bypass,75.300 Km(s),01-Apr-2025,31-Mar-2026,NA,No Way-side Aminities developed on the Project Highway Till date.In Processes.,km.1374.200,At Km. 1374.650,NA,"Crane-8726031478, Ambulance -8726379047, Route Patrol-8726031449","1033, 100,101,108",Raksha Police Station / 9454-403654,Sh. Uma Kant Meena / 8130006187,PIU Gwalior,RO Jabalpur,Representative,N.S.Barua / 9829021491,"1)Raksha Hospital-9455751880, 2)Dinara Hospital -9425490002, 3)J.K. Hospital Rajghat Colony Jhansi, Uttar Pradesh 0510-284003",06-Jul-2011 (Sr No. - 1542(E)),21-Jul-2009,2008,NA,88.29 (For Entire Project Stretch) As on :31-Dec-2016,25.08.2011-24.08.2017,NA,11285 As on : 27-Jan-2017,11526 As on : 02-Sep-2016,Ms Prakash Asphalting and Toll Highways(I) Ltd.,Shri Bhagwan Sikarwar / 8726031492,135.00,205.00,4535.00,70.00,220.00,330.00,7325.00,110.00,460.00,690.00,15350.00,230.00,500.00,755.00,16745.00,250,720.00,1085.00,24070.00,360.00,720.00,1085.00,24070.00,360.00,880.00,1320.00,29300.00,440.00
471,Madhya Pradesh,27,Ramnagar,Km 589.370,Raj/MP Boarder-Amola Vill (Shivpuri Bypass),74,25.279019,77.61580909999999,ChIJQ4H4RL-jcDkRgJGQ7d_nbzU,False,74,Raj/MP Boarder-Amola Vill (Shivpuri Bypass),53.273 Km(s),01-Apr-2025,31-Mar-2026,NA,No Way-side Aminities developed on the Project Highway Till date.In Processes.,"Km. 1261.400 km.1306.600, km.1330.500 , km.1350.780",At Km. 1280.370,NA,"Crane-8718808214, Ambulance -9981155524, Route Patrol-8462003228","1033, 100,101,108",Kolaras / 7494-242223,Sh. Uma Kant Meena / 8130006187,PIU Gwalior,RO Jabalpur,Representative,N.S.Barua / 9829021491,"1)Kolaras-9425715400 ,                                      2) Goverment Hospital Kolarash Madhya Pradesh 07494-242700",06-Jul-2011 (Sr No. - 1542(E)),21-Apr-2009,2008,NA,88.29 (For Entire Project Stretch) As on :31-Dec-2016,25.08.2011-24.08.2017,NA,3205 As on : 19-Jan-2017,2829 As on : 02-Sep-2016,Neeraj Kumar,Ramsundar Sharma / 8718808215,105.00,160.00,3535.00,55.00,170.00,255.00,5710.00,85.00,360.00,540.00,11970.00,180.00,390.00,590.00,13055.00,195,565.00,845.00,18770.00,280.00,565.00,845.00,18770.00,280.00,685.00,1030.00,22850.00,345.00
472,Madhya Pradesh,NH 552 Extn.,Rati Rampura Toll Plaza,Morena,Engagementof user fee collection agency on the basis of Competitive bidding (on equotation basis) at Rati Rampura Fee Plaza at km 267.400 of Morena to Ambah to Porsa section from design kilo meter 2,6675,26.6310223,78.1438742,ChIJ95DjOj2ndjkRS9NI2xc2wkU,True,6675,Engagementof user fee collection agency on the basis of Competitive bidding (on equotation basis) at Rati Rampura Fee Plaza at km 267.400 of Morena to Ambah to Porsa section from design kilo meter 2,31.48 KM Km(s),01-Apr-2025,31-Mar-2026,NA,NA,YES,YES,NA,"Crane-, Ambulance -, Route Patrol-",1033,Dimani / 07538285222,Sh. Uma Kant Meena / 8130006187,PIU Gwalior,RO Jabalpur,NA,Manish Sharma / 7354983011,Civil Hospital Morena,28-Jun-2021 (Sr No. - S.O. 2650 (E) ),08-Aug-2023,Fee rules 2008,136.00,0.07 (For Entire Project Stretch) As on :17-Aug-2023,NA,10,15240 As on : 21-Aug-2023,20000 As on : 01-Apr-2025,Maa Narmada Traders,Varun Pratap Singh Tomar / 9140232393,30.00,45.00,990.00,15.00,50.00,70.00,1600.00,25.00,100.00,150.00,3350.00,50.00,110.00,165.00,3655.00,55,160.00,235.00,5250.00,80.00,160.00,235.00,5250.00,80.00,190.00,290.00,6395.00,95.00
473,Madhya Pradesh,NH3(old) NH52(New),Rojwas(TP II),291.55,Biaora to Dewas 141.459 Kms,4598,23.3155322,76.18706809999999,ChIJ0ztjzKZEYzkRMzcyaUD9XPA,True,4598,Biaora to Dewas 141.459 Kms,63.599 Km Km(s),01-Apr-2025,31-Mar-2026,NA,1,1,2,NA,"Crane-7024222522, Ambulance -7024222519, Route Patrol-7024222522",1033,Maksi Police Station / 7363233038,Sh. Sumesh Banzal / 8130006193,PIU Indore,RO Bhopal,Egis International SA in JV with Egis India Consul,Biaora to Dewas Highway Private Limited / 7409100423,Govt. Hospital Shajapur 6267874442,19-Apr-2019 (Sr No. - S.O. 3549(E)),02-May-2019,Fee rules 2008,1897.40,18.74 (For Entire Project Stretch) As on :27-Aug-2019,27 Yrs.,60000,1081030 As on : 27-Aug-2019,21919 As on : 03-Apr-2023,Biaora to Dewas Highway Private Limited,Bijendra Chauhan / 8130006630,145.00,220.00,4835.00,75.00,235.00,350.00,7810.00,115.00,490.00,735.00,16370.00,245.00,535.00,805.00,17855.00,270,770.00,1155.00,25670.00,385.00,770.00,1155.00,25670.00,385.00,935.00,1405.00,31250.00,470.00
474,Madhya Pradesh,7 (New NH30),Saliwada,13.44,Jabalpur Mandla Chilpi Section of NH 12A (New NH30),4609,23.1050292,80.03025389999999,ChIJpymKJnOrgTkRgS5XmOAdtMg,True,4609,Jabalpur Mandla Chilpi Section of NH 12A (New NH30),21.85 Km Km(s),01-Apr-2025,31-Mar-2026,NA,0,0,0,NA,"Crane-1033, Ambulance -1.13302771512, Route Patrol-1033",1.13302771512,Barela / 7612890421,Sh. Amrit lal Sahu / 8130006186,PIU Jabalpur,RO Bhopal,Sh. R.C. Choudhary,Ravindra Singh / 9770461842,0,24-Aug-2019 (Sr No. - SO NO. 3020 (E)),29-Aug-2019,NA,327.32,NA (For Entire Project Stretch) As on :29-Aug-2019,03 Month,NA,10953 As on : 29-Aug-2019,NA As on : 03-Sep-2019,M/s Vanshika Construction,Shailendra Sahu / 8130006674,35.00,55.00,1195.00,20.00,60.00,85.00,1935.00,30.00,120.00,180.00,4050.00,60.00,135.00,200.00,4420.00,65,190.00,285.00,6350.00,95.00,190.00,285.00,6350.00,95.00,230.00,350.00,7730.00,115.00
475,Madhya Pradesh,NH 12,Sarasdol,101.600,Hiran River to Sindoor River,6624,23.110444,79.0560311,ChIJScylfnpzfzkR_jfyAZe-e_0,True,6624,Hiran River to Sindoor River,52 km Km(s),01-Apr-2025,31-Mar-2026,NA,NA,NA,NA,NA,"Crane-6264421800   8766927397   9329915200, Ambulance -6268606800   9827036871  8120876129, Route Patrol-8817618731    9770797309    9329915200",100,Suvatala District Narsinghpur / 94799 96273,Mr.Amrit Lal Sahu / 8130006186,PIU Jabalpur,RO Jabalpur,Prem Prakash,Ratnesh Baba / 9111644064,Govt.Hospital,27-Jan-2022 (Sr No. - 360),15-Jun-2022,NH Fee Rule 2008,842.15,NA (For Entire Project Stretch) As on :15-Jun-2022,NA,16,14650 As on : 15-Jun-2022,NA As on : 15-Jun-2022,Ms Vanshika Construction,Ratnesh Baba / 8130006689,95.00,140.00,3130.00,45.00,150.00,225.00,5055.00,75.00,320.00,475.00,10590.00,160.00,345.00,520.00,11550.00,175,500.00,745.00,16605.00,250.00,500.00,745.00,16605.00,250.00,605.00,910.00,20215.00,305.00
476,Madhya Pradesh,Old NH86 (Extn.) New NH146,Sehatganj,At Ch.km 13.280 NH 86 (Extn.) Village Sehatganj Near Som Distilleries District Raisen (M.P.),Bhopal Sanchi,5629,23.257836,77.6381682,ChIJn2DLP7Q_fDkRRJGO44l0xvE,True,5629,Bhopal Sanchi,53.775 Km(s),01-Apr-2025,31-Mar-2026,NA,0,At Ch. 24500 (BHS) Salamtpur Junction (LHS),0,NA,"Crane-8103746328, Ambulance -9981244609, Route Patrol-9728639488",1033 100  102  108,Kharbai ThaNA / 9993711472,Sh. Devesh Nuwal / 8130006057  8744902752,PIU Bhopal,RO Bhopal,Sh. Pramod Pateria,Ravindra Kumar / 7878582758,Astha Mohan Hospital Sehatganj,16-Sep-2019 (Sr No. - S.O. 3302(E)),05-Feb-2020,Fee rules 2008,304.58,NA (For Entire Project Stretch) As on :07-Feb-2020,NA,NA,6727 As on : 10-May-2019,NA As on : 07-Feb-2020,Ms Vanshika Construction,Devesh Tiwari / 8130006614,55.00,80.00,1810.00,25.00,90.00,130.00,2920.00,45.00,185.00,275.00,6120.00,90.00,200.00,300.00,6680.00,100,290.00,430.00,9600.00,145.00,290.00,430.00,9600.00,145.00,350.00,525.00,11685.00,175.00
